Sample	BioSample	BioProject	MLST2	Amikacin call	Amikacin MIC	Gentamicin call	Gentamicin MIC	Tobramycin call	Tobramycin MIC	Ampicillin call	Ampicillin MIC	Amoxicillin-clavulanate call	Amoxicillin-clavulanate MIC	Piperacillin-tazobactam call	Piperacillin-tazobactam MIC	Cafazolin call	Cafazolin MIC	Cefepime call	Cefepime MIC	Ceftazidime call	Ceftazidime MIC	Ceftriaxone call	Ceftriaxone MIC	Ertapenem call	Ertapenem MIC	Imipenem call	Imipenem MIC	Meropenem call	Meropenem MIC	Aztreonam call	Aztreonam MIC	Ciprofloxacin call	Ciprofloxacin MIC	Levofloxacin call	Levofloxacin MIC	Trimethoprim-sulfamethoxazole call	Trimethoprim-sulfamethoxazole MIC	Tetracycline call	Tetracycline MIC
805270	SAMN26308489	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	S	²0.5/9.5	S	²2
807488	SAMN26308774	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	S	²2
807656	SAMN26308877	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	I	2	S	²1	R	>2/38	S	²2
821832	SAMN26304504	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
822344	SAMN26308884	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
822424	SAMN26308775	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
822706	SAMN26304761	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
823090	SAMN26308766	PRJNA809394	131	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
824296	SAMN26309424	PRJNA809394	131	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	S	²2
837766	SAMN26308767	PRJNA809394	131	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
735381	SAMN26308673	PRJNA809394	141	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
756233	SAMN26308516	PRJNA809394	144	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837006	SAMN26308506	PRJNA809394	144	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806136	SAMN26308453	PRJNA809394	354	S	²8	R	>8	I	8	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	1/19'	R	>8
698336	SAMN26309177	PRJNA809394	404	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
759067	SAMN26304811	PRJNA809394	404	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
750205	SAMN26305279	PRJNA809394	405	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
805720	SAMN26308344	PRJNA809394	457	S	²8	S	²2	S	²2	R	>16	I	16/8	S	16/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
781739	SAMN26308380	PRJNA809394	538	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822256	SAMN26304955	PRJNA809394	538	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
838824	SAMN26308381	PRJNA809394	538	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
749217	SAMN26304815	PRJNA809394	550	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
697794	SAMN26304989	PRJNA809394	569	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
710249	SAMN26304546	PRJNA809394	648	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
735243	SAMN26305014	PRJNA809394	773	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
757737	SAMN26304672	PRJNA809394	978	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
839134	SAMN26304509	PRJNA809394	1155	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	R	>8
734941	SAMN26308959	PRJNA809394	1177	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	S	²1	R	>2/38	S	²2
780091	SAMN26308960	PRJNA809394	1177	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	I	2	S	²1	R	>2/38	S	²2
698916	SAMN26309194	PRJNA809394	1193	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
708887	SAMN26309215	PRJNA809394	1193	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
747793	SAMN26304606	PRJNA809394	1193	S	²8	R	>8	R	>8	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
748931	SAMN26309195	PRJNA809394	1193	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	1	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
749477	SAMN26308565	PRJNA809394	1193	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>16	R	>16	S	²0.5/9.5	R	>8
805002	SAMN26308572	PRJNA809394	1193	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	R	>8
805334	SAMN26309197	PRJNA809394	1193	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	R	>2/38	R	>8
794209	SAMN26304795	PRJNA809394	1278	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
757841	SAMN26309322	PRJNA809394	1431	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	1/19'	R	>8
838446	SAMN26309323	PRJNA809394	1431	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	R	>8
730285	SAMN26309310	PRJNA809394	1727	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
822062	SAMN26304725	PRJNA809394	1851	S	²8	R	>8	R	>8	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
793819	SAMN26308371	PRJNA809394	2014	S	²8	S	²2	S	²2	R	>16	R	>16/8	S	8/4	R	>16	S	²1	S	4	S	²1	S	²0.25	S	²0.25	S	²0.25	S	4	S	²0.5	S	²1	S	²0.5/9.5	S	²2
710361	SAMN26304404	PRJNA809394	2015	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758387	SAMN26308665	PRJNA809394	2015	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	R	16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	4	S	²0.5	S	²1	S	²0.5/9.5	S	²2
837862	SAMN26304904	PRJNA809394	2015	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758895	SAMN26304356	PRJNA809394	2227	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
757913	SAMN26304507	PRJNA809394	2279	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
735437	SAMN26305262	PRJNA809394	2619	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698546	SAMN26308694	PRJNA809394	6082	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
837716	SAMN26308546	PRJNA809394	9066	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
698344	SAMN26308573	PRJNA809394	Novel	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
734861	SAMN26309309	PRJNA809394	Novel	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
734959	SAMN26304709	PRJNA809394	Novel	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	R	>16	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
735743	SAMN26308956	PRJNA809394	Novel	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
699188	SAMN26304701	PRJNA809394	10	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
704903	SAMN26309370	PRJNA809394	10	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	R	>2	S	2	S	²0.5/9.5	S	4
734619	SAMN26308387	PRJNA809394	10	S	²8	S	²2	S	²2	S	²4	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
758409	SAMN26309365	PRJNA809394	10	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
793885	SAMN26309371	PRJNA809394	10	S	²8	R	>8	S	4	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	R	>2	R	>4	S	²0.5/9.5	S	²2
794557	SAMN26308698	PRJNA809394	10	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
822176	SAMN26304676	PRJNA809394	10	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
822780	SAMN26304494	PRJNA809394	10	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
839126	SAMN26308357	PRJNA809394	10	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
710353	SAMN26304986	PRJNA809394	12	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806766	SAMN26305078	PRJNA809394	14	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
697412	SAMN26309347	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	2/38'	R	>8
699218	SAMN26304450	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	0.5	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
767667	SAMN26308442	PRJNA809394	38	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	I	2	S	²0.25	S	²2	S	1	S	²1	R	>2/38	S	²2
772837	SAMN26309363	PRJNA809394	38	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
768267	SAMN26304584	PRJNA809394	58	S	²8	R	>8	I	8	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
697912	SAMN26304580	PRJNA809394	62	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
781255	SAMN26309164	PRJNA809394	62	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
710193	SAMN26309268	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	I	16/8	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
710395	SAMN26304962	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
734555	SAMN26309267	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
747769	SAMN26305292	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	S	²2
748965	SAMN26305293	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	S	²2
749919	SAMN26305295	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	S	²2
750713	SAMN26308449	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
758917	SAMN26309284	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
759163	SAMN26308444	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	S	²2
768225	SAMN26308353	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
772311	SAMN26304337	PRJNA809394	69	S	²8	R	>8	I	8	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	R	>2/38	S	²2
772379	SAMN26308433	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
772799	SAMN26308427	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
793771	SAMN26305046	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
793869	SAMN26309269	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	8/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
806080	SAMN26305068	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
806572	SAMN26308409	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	S	²0.5/9.5	R	>8
822248	SAMN26308428	PRJNA809394	69	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
838340	SAMN26304455	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	2/38'	R	>8
838568	SAMN26309280	PRJNA809394	69	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	S	²2
698408	SAMN26304786	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
709487	SAMN26309028	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	1	S	²1	S	²0.5/9.5	R	>8
734693	SAMN26304423	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
750213	SAMN26304791	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
750239	SAMN26309043	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	²4/2	S	²2/4	R	8	S	²1	S	²2	S	²1	S	²0.25	S	1	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
758039	SAMN26304406	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
767827	SAMN26304981	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
768209	SAMN26309002	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
793949	SAMN26309051	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	I	16/8	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
794313	SAMN26309422	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	I	32/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
794339	SAMN26309009	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
794581	SAMN26308611	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
805246	SAMN26309053	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	2	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
806048	SAMN26305084	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	I	4	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	S	²2
807122	SAMN26308706	PRJNA809394	73	S	²8	S	²2	S	²2	R	>16	S	8/4	S	²2/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	S	²0.5/9.5	R	>8
821874	SAMN26304426	PRJNA809394	73	S	²8	S	²2	S	²2	S	²4	S	²4/2	S	8/4	S	²1	S	²1	S	²2	S	²1	S	²0.25	S	²0.25	S	²0.25	S	²2	S	²0.5	S	²1	R	>2/38	R	>8
